"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","record_id","session","project","state_1_ids","state_1_key","state_1_choice","state_1_rt","transition","state","state_2_ids","state_2_key","state_2_choice","state_2_rt","outcome","rocket_colors","planet_colors","screen_resolution","minimum_resolution","trial","drifts","drift_ix","browser_interactions","missing"
"","","","","","two-step-trial","30","197565","0.0-31.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1158","0","1","[2,3]","1","3","830","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","27","[0.629577427784297,0.69991937039713,0.404602689512437,0.432105343434343]","1","0","false"
"","","","","","two-step-trial","31","201685","0.0-32.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1006","1","1","[2,3]","1","3","1097","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","28","[0.669519450582327,0.732976195867697,0.383521338437939,0.407480459220472]","1","0","false"
"","","","","","two-step-trial","32","205782","0.0-33.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1083","0","0","[0,1]","1","1","997","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","29","[0.68192651303878,0.780301143867794,0.431499031375274,0.389908954926092]","1","0","false"
"","","","","","two-step-trial","33","209632","0.0-34.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","972","1","1","[2,3]","1","3","864","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","30","[0.626453508582853,0.731727415129237,0.384708390261867,0.359841100871158]","1","0","false"
"","","","","","two-step-trial","34","213565","0.0-35.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1007","1","1","[2,3]","1","3","913","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","31","[0.636247166848088,0.716461051360096,0.388844739055237,0.395924054486115]","1","0","false"
"","","","","","two-step-trial","35","217467","0.0-36.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","890","1","1","[2,3]","1","3","998","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","32","[0.620131540614509,0.715748370545536,0.390734779267685,0.420981165311732]","1","0","false"
"","","","","","two-step-trial","36","222971","0.0-37.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","2072","1","1","[2,3]","1","3","1418","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","33","[0.59122471596752,0.731736650043271,0.341049551055005,0.411707257629838]","1","0","false"
"","","","","","two-step-trial","37","227551","0.0-38.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1251","0","0","[0,1]","1","1","1314","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","34","[0.568955409617816,0.67181438923778,0.33921639890536,0.372799086709045]","1","0","false"
"","","","","","two-step-trial","38","231851","0.0-39.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1239","0","0","[0,1]","1","1","1048","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","35","[0.567405968929641,0.654677101700369,0.358157340702109,0.390758305456943]","1","0","false"
"","","","","","two-step-trial","39","235468","0.0-40.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","972","1","1","[2,3]","1","3","630","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","36","[0.609433278712614,0.609215487044441,0.381358659178956,0.384518887707055]","1","0","false"
"","","","","","two-step-trial","40","239985","0.0-41.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1573","0","1","[2,3]","0","2","932","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","37","[0.651271500706538,0.602085312135435,0.384437277847484,0.420477787863174]","1","0","false"
"","","","","","two-step-trial","41","244038","0.0-42.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1039","1","0","[0,1]","0","0","998","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","38","[0.591903503920347,0.578557759481316,0.371266763421572,0.424073497205562]","1","0","false"
"","","","","","two-step-trial","42","248153","0.0-43.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1102","1","0","[0,1]","0","0","997","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","39","[0.600048575460309,0.614462515001817,0.379046531476898,0.41591860100977]","1","0","false"
"","","","","","two-step-trial","43","252419","0.0-44.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1121","0","1","[2,3]","0","2","1130","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","40","[0.607933620684008,0.642246243593552,0.352302925593879,0.425512950175147]","1","0","false"
"","","","","","two-step-trial","44","256651","0.0-45.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1122","0","1","[2,3]","0","2","1096","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","41","[0.636464375504167,0.621823017568862,0.369374404547726,0.404305879249584]","1","0","false"
"","","","","","two-step-trial","45","260985","0.0-46.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1111","1","0","[0,1]","0","0","1210","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","42","[0.667018972263737,0.592408861362914,0.359952750018451,0.440232205515752]","1","0","false"
"","","","","","two-step-trial","46","265288","0.0-47.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","957","0","1","[2,3]","0","2","1332","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","43","[0.688187489917205,0.602225225657186,0.358951194551931,0.377776627029692]","1","0","false"
"","","","","","two-step-trial","47","269209","0.0-48.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1021","0","1","[2,3]","0","2","880","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","44","[0.693792756641653,0.592116231639461,0.341823563380771,0.363134152034301]","1","0","false"
"","","","","","two-step-trial","48","273204","0.0-49.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","865","1","0","[0,1]","0","0","1112","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","45","[0.678189415914377,0.574442289238944,0.380022009103784,0.388275191141637]","1","0","false"
"","","","","","two-step-trial","49","278407","0.0-50.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1456","1","0","[0,1]","0","0","1730","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","46","[0.683653661942901,0.537247916497141,0.412970227572385,0.367708885782431]","1","0","false"
"","","","","","two-step-trial","50","282570","0.0-51.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1053","1","0","[0,1]","0","0","1095","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","47","[0.653856877556627,0.553829919292417,0.393278636205132,0.38111943356324]","1","0","false"
"","","","","","two-step-trial","51","287955","0.0-52.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","2208","1","0","[0,1]","0","0","1165","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","48","[0.692463679191403,0.522223308655197,0.334593975632824,0.364788390382361]","1","0","false"
"","","","","","two-step-trial","52","292506","0.0-53.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1356","0","1","[2,3]","0","2","1181","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","49","[0.720699350863914,0.506440553067894,0.338321449722633,0.410932946144639]","1","0","false"
"","","","","","two-step-trial","53","296973","0.0-54.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1205","1","0","[0,1]","0","0","1248","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","50","[0.73778782162741,0.52144060385605,0.333828282087907,0.420685809565162]","1","0","false"
